"id","change","crypto_candle_id","crypto_traded","currency_quoted","date","lower","metric_value","object_type","period_interval","simulation_id","update_timestamp","upper"
37909,-4.7815563336,8635.0,"BTC","USD","2013-07-20 00:00:00+00:00",-752.8521268187,88.0068694487,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.832916+00:00",908.4786427009
37910,-12.8986648789,8636.0,"BTC","USD","2013-07-21 00:00:00+00:00",-752.2890260351,75.1082045698,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.838321+00:00",917.9541009262
37911,14.9343557277,8637.0,"BTC","USD","2013-07-22 00:00:00+00:00",-746.5638655842,90.0425602975,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.844100+00:00",940.2070112710
37912,18.8141047916,8638.0,"BTC","USD","2013-07-23 00:00:00+00:00",-685.4076624255,108.8566650891,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.849298+00:00",972.3028191859
37913,2.6038804336,8639.0,"BTC","USD","2013-07-24 00:00:00+00:00",-720.1766384213,111.4605455227,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.855096+00:00",899.1238821303
37914,9.1348577926,8640.0,"BTC","USD","2013-07-25 00:00:00+00:00",-728.8437995192,120.5954033153,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.861596+00:00",1007.0649912328
37915,1.7278557994,8641.0,"BTC","USD","2013-07-26 00:00:00+00:00",-725.8994089230,122.3232591147,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.867003+00:00",1054.9126462898
37916,9.4806733075,8642.0,"BTC","USD","2013-07-27 00:00:00+00:00",-673.7483191354,131.8039324222,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.872138+00:00",915.6982272805
37917,-5.9816615861,8643.0,"BTC","USD","2013-07-28 00:00:00+00:00",-713.5038108749,125.8222708361,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.877740+00:00",987.8788483232
37918,6.9632586150,8644.0,"BTC","USD","2013-07-29 00:00:00+00:00",-725.8628530068,132.7855294511,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.883520+00:00",983.5804487207
37919,-2.9645165066,8645.0,"BTC","USD","2013-07-30 00:00:00+00:00",-672.2333092972,129.8210129445,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.888801+00:00",942.0070852719
37920,-23.1723441565,8646.0,"BTC","USD","2013-07-31 00:00:00+00:00",-702.0995217080,106.6486687880,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.894196+00:00",894.5283987084
37921,-9.4335253000,8647.0,"BTC","USD","2013-08-01 00:00:00+00:00",-727.6448779554,97.2151434880,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.899392+00:00",978.1886859895
37922,-5.8611516424,8648.0,"BTC","USD","2013-08-02 00:00:00+00:00",-737.5741867204,91.3539918456,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.905139+00:00",901.2281535416
37923,6.6630305796,8649.0,"BTC","USD","2013-08-03 00:00:00+00:00",-726.2003497578,98.0170224252,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.910717+00:00",899.6956697126
37924,-14.1206833702,8650.0,"BTC","USD","2013-08-04 00:00:00+00:00",-770.1082075317,83.8963390550,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.916143+00:00",976.0106534789
37925,-11.1193984276,8651.0,"BTC","USD","2013-08-05 00:00:00+00:00",-741.9867023608,72.7769406274,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.921871+00:00",977.0605443713
37926,-25.7699198105,8652.0,"BTC","USD","2013-08-06 00:00:00+00:00",-750.0675255690,47.0070208169,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.928579+00:00",820.9805463778
37927,-39.7959969790,8653.0,"BTC","USD","2013-08-07 00:00:00+00:00",-853.0375958204,7.2110238379,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.934268+00:00",875.2336805121
37928,-11.7411899831,8654.0,"BTC","USD","2013-08-08 00:00:00+00:00",-845.4460937877,-4.5301661452,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.941961+00:00",868.7711342344
37929,6.5588415333,8655.0,"BTC","USD","2013-08-09 00:00:00+00:00",-784.0530487506,2.0286753881,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.947978+00:00",815.5001488415
37930,28.9724709658,8656.0,"BTC","USD","2013-08-10 00:00:00+00:00",-824.4794353396,31.0011463539,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.953912+00:00",905.5536713869
37931,14.4372785086,8657.0,"BTC","USD","2013-08-11 00:00:00+00:00",-748.5346951113,45.4384248625,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.959403+00:00",941.7944570448
37932,24.5422502539,8658.0,"BTC","USD","2013-08-12 00:00:00+00:00",-719.8868062241,69.9806751164,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.964885+00:00",855.2429869897
37933,18.9045168273,8659.0,"BTC","USD","2013-08-13 00:00:00+00:00",-833.3294176058,88.8851919437,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.970660+00:00",932.3967542967
37934,10.2544106382,8660.0,"BTC","USD","2013-08-14 00:00:00+00:00",-769.9931989199,99.1396025819,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.976713+00:00",939.0341801458
37935,32.0254724868,8661.0,"BTC","USD","2013-08-15 00:00:00+00:00",-715.5277090329,131.1650750687,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.982053+00:00",892.5265298380
37936,29.7510202783,8662.0,"BTC","USD","2013-08-16 00:00:00+00:00",-622.0550048605,160.9160953471,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.987384+00:00",1045.2742407147
37937,24.1899814065,8663.0,"BTC","USD","2013-08-17 00:00:00+00:00",-673.6147045717,185.1060767535,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.992709+00:00",1032.4408856617
37938,-13.1861907588,8664.0,"BTC","USD","2013-08-18 00:00:00+00:00",-712.2409028883,171.9198859947,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:28.997980+00:00",974.9400376740
37939,-11.4031308515,8665.0,"BTC","USD","2013-08-19 00:00:00+00:00",-603.5405336093,160.5167551432,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.003715+00:00",1025.1715251015
37940,-10.7132611393,8666.0,"BTC","USD","2013-08-20 00:00:00+00:00",-765.7046650435,149.8034940039,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.010398+00:00",1033.8711857196
37941,-5.9273265916,8667.0,"BTC","USD","2013-08-21 00:00:00+00:00",-698.9880355777,143.8761674123,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.015955+00:00",983.8962200992
37942,28.3304908568,8668.0,"BTC","USD","2013-08-22 00:00:00+00:00",-602.9360705625,172.2066582691,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.022464+00:00",1040.1325459102
37943,34.8108603288,8669.0,"BTC","USD","2013-08-23 00:00:00+00:00",-626.6569835406,207.0175185979,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.027923+00:00",1095.2552444684
37944,36.2204612731,8670.0,"BTC","USD","2013-08-24 00:00:00+00:00",-566.5544260291,243.2379798710,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.033506+00:00",1109.7988479401
37945,5.4355712191,8671.0,"BTC","USD","2013-08-25 00:00:00+00:00",-636.1363005531,248.6735510901,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.039634+00:00",1078.8423971948
37946,10.5206218635,8672.0,"BTC","USD","2013-08-26 00:00:00+00:00",-548.8715298089,259.1941729537,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.045897+00:00",1109.3602227022
37947,6.1065216131,8673.0,"BTC","USD","2013-08-27 00:00:00+00:00",-531.0344001009,265.3006945668,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.051258+00:00",1100.1730004237
37948,-3.9445587629,8674.0,"BTC","USD","2013-08-28 00:00:00+00:00",-569.8237989515,261.3561358039,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.056720+00:00",1035.2363725111
37949,11.6746595473,8675.0,"BTC","USD","2013-08-29 00:00:00+00:00",-496.6801165502,273.0307953513,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.062221+00:00",1003.0756862802
37950,5.5212608748,8676.0,"BTC","USD","2013-08-30 00:00:00+00:00",-593.3249382547,278.5520562261,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.068761+00:00",1080.8962385458
37951,6.1373512595,8677.0,"BTC","USD","2013-08-31 00:00:00+00:00",-501.3104382015,284.6894074856,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.076314+00:00",1117.5877508255
37952,-16.8909186173,8678.0,"BTC","USD","2013-09-01 00:00:00+00:00",-530.3324645466,267.7984888683,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.084554+00:00",1086.6962633880
37953,-5.2579603042,8679.0,"BTC","USD","2013-09-02 00:00:00+00:00",-589.9389319509,262.5405285641,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.090689+00:00",1098.5944804709
37954,-12.1010000536,8680.0,"BTC","USD","2013-09-03 00:00:00+00:00",-558.5688212307,250.4395285105,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.096870+00:00",1059.4710754690
37955,-32.5774526885,8681.0,"BTC","USD","2013-09-04 00:00:00+00:00",-619.9362292957,217.8620758220,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.102027+00:00",1028.9553919681
37956,-26.6545866933,8682.0,"BTC","USD","2013-09-05 00:00:00+00:00",-627.0713763573,191.2074891287,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.107917+00:00",1028.6756643612
37957,-33.0160379036,8683.0,"BTC","USD","2013-09-06 00:00:00+00:00",-648.8296824225,158.1914512251,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.115246+00:00",1037.0308287649
37958,-21.6038242477,8684.0,"BTC","USD","2013-09-07 00:00:00+00:00",-665.6062492667,136.5876269774,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.125045+00:00",1012.2792978555
37959,-28.9250469664,8685.0,"BTC","USD","2013-09-08 00:00:00+00:00",-693.1359485277,107.6625800110,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.134966+00:00",1013.6995434983
37960,-4.0460620628,8686.0,"BTC","USD","2013-09-09 00:00:00+00:00",-755.4308768237,103.6165179482,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.146451+00:00",990.0250519612
37961,-2.2065725550,8687.0,"BTC","USD","2013-09-10 00:00:00+00:00",-709.8886632984,101.4099453932,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.160450+00:00",963.2969214418
37962,-14.9752707643,8688.0,"BTC","USD","2013-09-11 00:00:00+00:00",-746.0544997593,86.4346746290,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.204060+00:00",940.3521102900
37963,1.1903655146,8689.0,"BTC","USD","2013-09-12 00:00:00+00:00",-665.7623454076,87.6250401435,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.256159+00:00",978.0481608626
37964,5.2497698372,8690.0,"BTC","USD","2013-09-13 00:00:00+00:00",-765.3354200012,92.8748099807,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.264282+00:00",910.1296265185
37965,19.5042797257,8691.0,"BTC","USD","2013-09-14 00:00:00+00:00",-730.0792134613,112.3790897064,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.278472+00:00",974.7356183867
37966,1.1305497379,8692.0,"BTC","USD","2013-09-15 00:00:00+00:00",-690.7514457704,113.5096394443,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.288974+00:00",1006.0463657975
37967,3.0886123222,8693.0,"BTC","USD","2013-09-16 00:00:00+00:00",-765.9465461201,116.5982517665,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.318351+00:00",968.2532859896
37968,-19.2722307196,8694.0,"BTC","USD","2013-09-17 00:00:00+00:00",-766.3871739653,97.3260210469,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.325294+00:00",990.9214119750
37969,-45.5168403652,8695.0,"BTC","USD","2013-09-18 00:00:00+00:00",-746.7548705697,51.8091806817,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.332015+00:00",916.8486329671
37970,-27.0895277441,8696.0,"BTC","USD","2013-09-19 00:00:00+00:00",-755.8150105298,24.7196529376,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.338302+00:00",877.9321093222
37971,-9.4802787861,8697.0,"BTC","USD","2013-09-20 00:00:00+00:00",-823.3735975485,15.2393741515,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.347870+00:00",849.4431793900
37972,20.7713014717,8698.0,"BTC","USD","2013-09-21 00:00:00+00:00",-788.1892672617,36.0106756232,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.353562+00:00",931.1857827719
37973,14.9962502802,8699.0,"BTC","USD","2013-09-22 00:00:00+00:00",-839.9697518805,51.0069259034,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.361514+00:00",914.0735612157
37974,26.1777644916,8700.0,"BTC","USD","2013-09-23 00:00:00+00:00",-784.1976716051,77.1846903950,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.367875+00:00",916.5347373811
37975,12.0336335214,8701.0,"BTC","USD","2013-09-24 00:00:00+00:00",-801.9784229512,89.2183239165,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.374273+00:00",896.5982612274
37976,-7.6352859069,8702.0,"BTC","USD","2013-09-25 00:00:00+00:00",-720.4704913138,81.5830380096,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.384309+00:00",939.2989916691
37977,11.0704906605,8703.0,"BTC","USD","2013-09-26 00:00:00+00:00",-761.3353035422,92.6535286701,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.389896+00:00",979.9656542404
37978,18.6855285471,8704.0,"BTC","USD","2013-09-27 00:00:00+00:00",-769.8194580338,111.3390572173,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.396304+00:00",972.9371806212
37979,30.9443650663,8705.0,"BTC","USD","2013-09-28 00:00:00+00:00",-672.6091875085,142.2834222836,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.403642+00:00",984.4502213590
37980,7.9053585535,8706.0,"BTC","USD","2013-09-29 00:00:00+00:00",-705.9569948923,150.1887808371,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.410761+00:00",1019.8017506699
37981,11.3918469693,8707.0,"BTC","USD","2013-09-30 00:00:00+00:00",-725.0090740321,161.5806278064,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.418884+00:00",933.2721541862
37982,0.6307324486,8708.0,"BTC","USD","2013-10-01 00:00:00+00:00",-685.4514766828,162.2113602550,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.428197+00:00",1035.5761375923
37983,-11.8955545427,8709.0,"BTC","USD","2013-10-02 00:00:00+00:00",-705.9735916845,150.3158057123,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.434350+00:00",1019.8938952797
37984,22.1488112851,8710.0,"BTC","USD","2013-10-03 00:00:00+00:00",-577.9224382041,172.4646169974,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.440529+00:00",1028.8530843418
37985,20.9057300371,8711.0,"BTC","USD","2013-10-04 00:00:00+00:00",-642.8863963986,193.3703470345,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.447565+00:00",1014.6034023040
37986,19.9801542004,8712.0,"BTC","USD","2013-10-05 00:00:00+00:00",-642.3519990002,213.3505012348,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.454102+00:00",1022.5599564880
37987,-10.6448365138,8713.0,"BTC","USD","2013-10-06 00:00:00+00:00",-640.1151353080,202.7056647211,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.461010+00:00",1067.5318457198
37988,-3.3953933991,8714.0,"BTC","USD","2013-10-07 00:00:00+00:00",-658.9491792964,199.3102713220,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.468497+00:00",1017.2149479624
37989,-1.7643555431,8715.0,"BTC","USD","2013-10-08 00:00:00+00:00",-688.5325621251,197.5459157789,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.474778+00:00",1034.9876265969
37990,-0.9588923562,8716.0,"BTC","USD","2013-10-09 00:00:00+00:00",-609.3656946810,196.5870234227,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.480816+00:00",1070.9163005201
37991,27.8158810688,8717.0,"BTC","USD","2013-10-10 00:00:00+00:00",-610.3021326213,224.4029044915,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.487412+00:00",1040.3404583480
37992,32.5076241276,8718.0,"BTC","USD","2013-10-11 00:00:00+00:00",-616.3408585285,256.9105286191,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.493087+00:00",1116.8152091234
37993,38.8906275864,8719.0,"BTC","USD","2013-10-12 00:00:00+00:00",-547.4978394699,295.8011562055,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.498986+00:00",1103.1554923834
37994,17.9646264529,8720.0,"BTC","USD","2013-10-13 00:00:00+00:00",-531.8094833711,313.7657826584,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.505061+00:00",1076.7985741098
37995,31.7055029775,8721.0,"BTC","USD","2013-10-14 00:00:00+00:00",-495.1438275233,345.4712856358,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.511099+00:00",1169.7434828780
37996,28.5328081425,8722.0,"BTC","USD","2013-10-15 00:00:00+00:00",-437.3294040317,374.0040937783,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.516947+00:00",1182.0893379563
37997,10.5334646190,8723.0,"BTC","USD","2013-10-16 00:00:00+00:00",-452.6128258846,384.5375583974,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.522937+00:00",1242.9108210597
37998,13.3106373894,8724.0,"BTC","USD","2013-10-17 00:00:00+00:00",-457.6424038038,397.8481957868,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.528646+00:00",1270.1665547022
37999,-2.7408115729,8725.0,"BTC","USD","2013-10-18 00:00:00+00:00",-419.2091014512,395.1073842139,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.535248+00:00",1181.8468571565
38000,-2.5491810773,8726.0,"BTC","USD","2013-10-19 00:00:00+00:00",-409.1879304185,392.5582031366,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.542095+00:00",1268.8536137066
38001,-15.0704528134,8727.0,"BTC","USD","2013-10-20 00:00:00+00:00",-483.7927217761,377.4877503232,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.548453+00:00",1254.9908631828
38002,14.0488260952,8728.0,"BTC","USD","2013-10-21 00:00:00+00:00",-452.2530722173,391.5365764185,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.553435+00:00",1260.3446742077
38003,25.0967560598,8729.0,"BTC","USD","2013-10-22 00:00:00+00:00",-446.1794716055,416.6333324783,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.559371+00:00",1212.5763436127
38004,17.3140339880,8730.0,"BTC","USD","2013-10-23 00:00:00+00:00",-472.0813354000,433.9473664663,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.565496+00:00",1308.9785175281
38005,28.2003100676,8731.0,"BTC","USD","2013-10-24 00:00:00+00:00",-354.7041676123,462.1476765339,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.571423+00:00",1318.6490014223
38006,19.5180358705,8732.0,"BTC","USD","2013-10-25 00:00:00+00:00",-362.3222282787,481.6657124044,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.577303+00:00",1344.9584029313
38007,23.4070062240,8733.0,"BTC","USD","2013-10-26 00:00:00+00:00",-426.3821429113,505.0727186283,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.582926+00:00",1377.1645477632
38008,5.7885568268,8734.0,"BTC","USD","2013-10-27 00:00:00+00:00",-331.4402224766,510.8612754551,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.588755+00:00",1362.9920175360
38009,19.6991456789,8735.0,"BTC","USD","2013-10-28 00:00:00+00:00",-343.0437359391,530.5604211340,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.594587+00:00",1378.8445693135
38010,11.3841106943,8736.0,"BTC","USD","2013-10-29 00:00:00+00:00",-250.1121659039,541.9445318283,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.600338+00:00",1361.4283702771
38011,-10.0689319580,8737.0,"BTC","USD","2013-10-30 00:00:00+00:00",-298.6485441058,531.8755998703,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.605455+00:00",1368.4089997565
38012,-1.2711475425,8738.0,"BTC","USD","2013-10-31 00:00:00+00:00",-407.6153328713,530.6044523279,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.611399+00:00",1355.8181948947
38013,-3.6851380564,8739.0,"BTC","USD","2013-11-01 00:00:00+00:00",-306.7389278664,526.9193142715,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.617050+00:00",1333.1089516272
38014,5.1440962503,8740.0,"BTC","USD","2013-11-02 00:00:00+00:00",-283.8144519967,532.0634105218,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.623408+00:00",1434.6434646734
38015,-16.5498862903,8741.0,"BTC","USD","2013-11-03 00:00:00+00:00",-314.5946035806,515.5135242316,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.629363+00:00",1416.5292276500
38016,-14.6664505991,8742.0,"BTC","USD","2013-11-04 00:00:00+00:00",-390.0382399616,500.8470736325,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.635039+00:00",1372.7890546617
38017,-34.1506843245,8743.0,"BTC","USD","2013-11-05 00:00:00+00:00",-404.7438292494,466.6963893080,"CryptoCandle.period_close","1d",4,"2019-03-06 00:14:29.641053+00:00",1332.2597368345
