"date","btc_usd","buy_bitcoin","id","is_partial","period_interval","trend_ratio","update_timestamp"
"2018-03-18 00:00:00+00:00",87,24,27300,False,"1d",0.27586,"2019-03-06 00:01:54.094718+00:00"
"2018-03-19 00:00:00+00:00",91,26,27301,False,"1d",0.28571,"2019-03-06 00:01:54.099173+00:00"
"2018-03-20 00:00:00+00:00",78,22,27302,False,"1d",0.28205,"2019-03-06 00:01:54.102021+00:00"
"2018-03-21 00:00:00+00:00",86,19,27303,False,"1d",0.22093,"2019-03-06 00:01:54.105395+00:00"
"2018-03-22 00:00:00+00:00",77,20,27304,False,"1d",0.25974,"2019-03-06 00:01:54.108385+00:00"
"2018-03-23 00:00:00+00:00",74,20,27305,False,"1d",0.27027,"2019-03-06 00:01:54.112291+00:00"
"2018-03-24 00:00:00+00:00",66,21,27306,False,"1d",0.31818,"2019-03-06 00:01:54.114630+00:00"
"2018-03-25 00:00:00+00:00",55,18,27307,False,"1d",0.32727,"2019-03-06 00:01:54.117326+00:00"
"2018-03-26 00:00:00+00:00",73,22,27308,False,"1d",0.30137,"2019-03-06 00:01:54.120235+00:00"
"2018-03-27 00:00:00+00:00",73,25,27309,False,"1d",0.34247,"2019-03-06 00:01:54.123507+00:00"
"2018-03-28 00:00:00+00:00",66,20,27310,False,"1d",0.30303,"2019-03-06 00:01:54.127270+00:00"
"2018-03-29 00:00:00+00:00",80,23,27311,False,"1d",0.28750,"2019-03-06 00:01:54.129946+00:00"
"2018-03-30 00:00:00+00:00",94,24,27312,False,"1d",0.25532,"2019-03-06 00:01:54.133425+00:00"
"2018-03-31 00:00:00+00:00",83,20,27313,False,"1d",0.24096,"2019-03-06 00:01:54.136071+00:00"
"2018-04-01 00:00:00+00:00",78,20,27314,False,"1d",0.25641,"2019-03-06 00:01:54.138515+00:00"
"2018-04-02 00:00:00+00:00",80,23,27315,False,"1d",0.28750,"2019-03-06 00:01:54.141440+00:00"
"2018-04-03 00:00:00+00:00",77,20,27316,False,"1d",0.25974,"2019-03-06 00:01:54.147676+00:00"
"2018-04-04 00:00:00+00:00",73,16,27317,False,"1d",0.21918,"2019-03-06 00:01:54.150320+00:00"
"2018-04-05 00:00:00+00:00",79,20,27318,False,"1d",0.25316,"2019-03-06 00:01:54.153630+00:00"
"2018-04-06 00:00:00+00:00",73,20,27319,False,"1d",0.27397,"2019-03-06 00:01:54.157203+00:00"
"2018-04-07 00:00:00+00:00",66,17,27320,False,"1d",0.25758,"2019-03-06 00:01:54.161055+00:00"
"2018-04-08 00:00:00+00:00",69,19,27321,False,"1d",0.27536,"2019-03-06 00:01:54.164199+00:00"
"2018-04-09 00:00:00+00:00",72,17,27322,False,"1d",0.23611,"2019-03-06 00:01:54.167472+00:00"
"2018-04-10 00:00:00+00:00",66,18,27323,False,"1d",0.27273,"2019-03-06 00:01:54.171623+00:00"
"2018-04-11 00:00:00+00:00",58,15,27324,False,"1d",0.25862,"2019-03-06 00:01:54.174566+00:00"
"2018-04-12 00:00:00+00:00",82,16,27325,False,"1d",0.19512,"2019-03-06 00:01:54.177964+00:00"
"2018-04-13 00:00:00+00:00",97,23,27326,False,"1d",0.23711,"2019-03-06 00:01:54.180915+00:00"
"2018-04-14 00:00:00+00:00",65,17,27327,False,"1d",0.26154,"2019-03-06 00:01:54.183485+00:00"
"2018-04-15 00:00:00+00:00",68,17,27328,False,"1d",0.25000,"2019-03-06 00:01:54.185923+00:00"
"2018-04-16 00:00:00+00:00",69,19,27329,False,"1d",0.27536,"2019-03-06 00:01:54.188207+00:00"
"2018-04-17 00:00:00+00:00",68,18,27330,False,"1d",0.26471,"2019-03-06 00:01:54.190774+00:00"
"2018-04-18 00:00:00+00:00",73,19,27331,False,"1d",0.26027,"2019-03-06 00:01:54.193499+00:00"
"2018-04-19 00:00:00+00:00",74,20,27332,False,"1d",0.27027,"2019-03-06 00:01:54.196209+00:00"
"2018-04-20 00:00:00+00:00",77,19,27333,False,"1d",0.24675,"2019-03-06 00:01:54.199003+00:00"
"2018-04-21 00:00:00+00:00",79,24,27334,False,"1d",0.30380,"2019-03-06 00:01:54.201501+00:00"
"2018-04-22 00:00:00+00:00",71,20,27335,False,"1d",0.28169,"2019-03-06 00:01:54.204038+00:00"
"2018-04-23 00:00:00+00:00",73,17,27336,False,"1d",0.23288,"2019-03-06 00:01:54.207032+00:00"
"2018-04-24 00:00:00+00:00",88,22,27337,False,"1d",0.25000,"2019-03-06 00:01:54.209958+00:00"
"2018-04-25 00:00:00+00:00",82,18,27338,False,"1d",0.21951,"2019-03-06 00:01:54.212351+00:00"
"2018-04-26 00:00:00+00:00",75,18,27339,False,"1d",0.24000,"2019-03-06 00:01:54.215579+00:00"
"2018-04-27 00:00:00+00:00",70,18,27340,False,"1d",0.25714,"2019-03-06 00:01:54.218388+00:00"
"2018-04-28 00:00:00+00:00",62,18,27341,False,"1d",0.29032,"2019-03-06 00:01:54.220572+00:00"
"2018-04-29 00:00:00+00:00",66,19,27342,False,"1d",0.28788,"2019-03-06 00:01:54.224315+00:00"
"2018-04-30 00:00:00+00:00",64,18,27343,False,"1d",0.28125,"2019-03-06 00:01:54.228284+00:00"
"2018-05-01 00:00:00+00:00",64,18,27344,False,"1d",0.28125,"2019-03-06 00:01:54.231220+00:00"
"2018-05-02 00:00:00+00:00",61,18,27345,False,"1d",0.29508,"2019-03-06 00:01:54.233858+00:00"
"2018-05-03 00:00:00+00:00",74,19,27346,False,"1d",0.25676,"2019-03-06 00:01:54.236298+00:00"
"2018-05-04 00:00:00+00:00",68,17,27347,False,"1d",0.25000,"2019-03-06 00:01:54.240598+00:00"
"2018-05-05 00:00:00+00:00",75,22,27348,False,"1d",0.29333,"2019-03-06 00:01:54.243455+00:00"
"2018-05-06 00:00:00+00:00",60,14,27349,False,"1d",0.23333,"2019-03-06 00:01:54.246024+00:00"
"2018-05-07 00:00:00+00:00",63,17,27350,False,"1d",0.26984,"2019-03-06 00:01:54.250145+00:00"
"2018-05-08 00:00:00+00:00",58,15,27351,False,"1d",0.25862,"2019-03-06 00:01:54.252808+00:00"
"2018-05-09 00:00:00+00:00",58,20,27352,False,"1d",0.34483,"2019-03-06 00:01:54.255716+00:00"
"2018-05-10 00:00:00+00:00",56,19,27353,False,"1d",0.33929,"2019-03-06 00:01:54.258572+00:00"
"2018-05-11 00:00:00+00:00",62,17,27354,False,"1d",0.27419,"2019-03-06 00:01:54.261323+00:00"
"2018-05-12 00:00:00+00:00",51,18,27355,False,"1d",0.35294,"2019-03-06 00:01:54.263932+00:00"
"2018-05-13 00:00:00+00:00",52,19,27356,False,"1d",0.36538,"2019-03-06 00:01:54.267197+00:00"
"2018-05-14 00:00:00+00:00",63,16,27357,False,"1d",0.25397,"2019-03-06 00:01:54.269825+00:00"
"2018-05-15 00:00:00+00:00",52,19,27358,False,"1d",0.36538,"2019-03-06 00:01:54.273074+00:00"
"2018-05-16 00:00:00+00:00",53,13,27359,False,"1d",0.24528,"2019-03-06 00:01:54.276072+00:00"
"2018-05-17 00:00:00+00:00",48,16,27360,False,"1d",0.33333,"2019-03-06 00:01:54.282135+00:00"
"2018-05-18 00:00:00+00:00",51,14,27361,False,"1d",0.27451,"2019-03-06 00:01:54.285003+00:00"
"2018-05-19 00:00:00+00:00",44,12,27362,False,"1d",0.27273,"2019-03-06 00:01:54.288551+00:00"
"2018-05-20 00:00:00+00:00",42,15,27363,False,"1d",0.35714,"2019-03-06 00:01:54.291733+00:00"
"2018-05-21 00:00:00+00:00",49,17,27364,False,"1d",0.34694,"2019-03-06 00:01:54.294288+00:00"
"2018-05-22 00:00:00+00:00",47,17,27365,False,"1d",0.36170,"2019-03-06 00:01:54.297144+00:00"
"2018-05-23 00:00:00+00:00",56,17,27366,False,"1d",0.30357,"2019-03-06 00:01:54.299499+00:00"
"2018-05-24 00:00:00+00:00",57,16,27367,False,"1d",0.28070,"2019-03-06 00:01:54.304808+00:00"
"2018-05-25 00:00:00+00:00",56,11,27368,False,"1d",0.19643,"2019-03-06 00:01:54.307591+00:00"
"2018-05-26 00:00:00+00:00",45,16,27369,False,"1d",0.35556,"2019-03-06 00:01:54.311700+00:00"
"2018-05-27 00:00:00+00:00",41,16,27370,False,"1d",0.39024,"2019-03-06 00:01:54.317266+00:00"
"2018-05-28 00:00:00+00:00",47,13,27371,False,"1d",0.27660,"2019-03-06 00:01:54.321275+00:00"
"2018-05-29 00:00:00+00:00",56,18,27372,False,"1d",0.32143,"2019-03-06 00:01:54.324846+00:00"
"2018-05-30 00:00:00+00:00",54,16,27373,False,"1d",0.29630,"2019-03-06 00:01:54.327460+00:00"
"2018-05-31 00:00:00+00:00",52,11,27374,False,"1d",0.21154,"2019-03-06 00:01:54.329883+00:00"
"2018-06-01 00:00:00+00:00",44,13,27375,False,"1d",0.29545,"2019-03-06 00:01:54.332973+00:00"
"2018-06-02 00:00:00+00:00",46,13,27376,False,"1d",0.28261,"2019-03-06 00:01:54.335458+00:00"
"2018-06-03 00:00:00+00:00",44,16,27377,False,"1d",0.36364,"2019-03-06 00:01:54.338034+00:00"
"2018-06-04 00:00:00+00:00",48,15,27378,False,"1d",0.31250,"2019-03-06 00:01:54.340727+00:00"
"2018-06-05 00:00:00+00:00",47,15,27379,False,"1d",0.31915,"2019-03-06 00:01:54.343579+00:00"
"2018-06-06 00:00:00+00:00",47,16,27380,False,"1d",0.34043,"2019-03-06 00:01:54.346446+00:00"
"2018-06-07 00:00:00+00:00",45,16,27381,False,"1d",0.35556,"2019-03-06 00:01:54.349317+00:00"
"2018-06-08 00:00:00+00:00",45,14,27382,False,"1d",0.31111,"2019-03-06 00:01:54.352174+00:00"
"2018-06-09 00:00:00+00:00",36,17,27383,False,"1d",0.47222,"2019-03-06 00:01:54.354466+00:00"
"2018-06-10 00:00:00+00:00",49,20,27384,False,"1d",0.40816,"2019-03-06 00:01:54.356924+00:00"
"2018-06-11 00:00:00+00:00",63,20,27385,False,"1d",0.31746,"2019-03-06 00:01:54.360802+00:00"
"2018-06-12 00:00:00+00:00",51,17,27386,False,"1d",0.33333,"2019-03-06 00:01:54.363579+00:00"
"2018-06-13 00:00:00+00:00",57,19,27387,False,"1d",0.33333,"2019-03-06 00:01:54.366556+00:00"
"2018-06-14 00:00:00+00:00",56,16,27388,False,"1d",0.28571,"2019-03-06 00:01:54.370787+00:00"
"2018-06-15 00:00:00+00:00",43,16,27389,False,"1d",0.37209,"2019-03-06 00:01:54.373828+00:00"
"2018-06-16 00:00:00+00:00",44,14,27390,False,"1d",0.31818,"2019-03-06 00:01:54.377109+00:00"
"2018-06-17 00:00:00+00:00",34,14,27391,False,"1d",0.41176,"2019-03-06 00:01:54.380097+00:00"
"2018-06-18 00:00:00+00:00",46,13,27392,False,"1d",0.28261,"2019-03-06 00:01:54.382547+00:00"
"2018-06-19 00:00:00+00:00",51,17,27393,False,"1d",0.33333,"2019-03-06 00:01:54.385408+00:00"
"2018-06-20 00:00:00+00:00",41,12,27394,False,"1d",0.29268,"2019-03-06 00:01:54.388226+00:00"
"2018-06-21 00:00:00+00:00",46,13,27395,False,"1d",0.28261,"2019-03-06 00:01:54.391513+00:00"
"2018-06-22 00:00:00+00:00",51,14,27396,False,"1d",0.27451,"2019-03-06 00:01:54.394402+00:00"
"2018-06-23 00:00:00+00:00",56,14,27397,False,"1d",0.25000,"2019-03-06 00:01:54.396675+00:00"
"2018-06-24 00:00:00+00:00",56,16,27398,False,"1d",0.28571,"2019-03-06 00:01:54.399422+00:00"
"2018-06-25 00:00:00+00:00",52,15,27399,False,"1d",0.28846,"2019-03-06 00:01:54.401962+00:00"
"2018-06-26 00:00:00+00:00",45,11,27400,False,"1d",0.24444,"2019-03-06 00:01:54.409763+00:00"
"2018-06-27 00:00:00+00:00",49,13,27401,False,"1d",0.26531,"2019-03-06 00:01:54.413133+00:00"
"2018-06-28 00:00:00+00:00",42,13,27402,False,"1d",0.30952,"2019-03-06 00:01:54.416045+00:00"
"2018-06-29 00:00:00+00:00",51,16,27403,False,"1d",0.31373,"2019-03-06 00:01:54.419022+00:00"
"2018-06-30 00:00:00+00:00",55,18,27404,False,"1d",0.32727,"2019-03-06 00:01:54.423239+00:00"
"2018-07-01 00:00:00+00:00",45,14,27405,False,"1d",0.31111,"2019-03-06 00:01:54.425970+00:00"
"2018-07-02 00:00:00+00:00",53,16,27406,False,"1d",0.30189,"2019-03-06 00:01:54.429144+00:00"
"2018-07-03 00:00:00+00:00",50,16,27407,False,"1d",0.32000,"2019-03-06 00:01:54.431645+00:00"
"2018-07-04 00:00:00+00:00",50,16,27408,False,"1d",0.32000,"2019-03-06 00:01:54.434217+00:00"
"2018-07-05 00:00:00+00:00",47,16,27409,False,"1d",0.34043,"2019-03-06 00:01:54.437449+00:00"
"2018-07-06 00:00:00+00:00",42,13,27410,False,"1d",0.30952,"2019-03-06 00:01:54.440856+00:00"
"2018-07-07 00:00:00+00:00",34,13,27411,False,"1d",0.38235,"2019-03-06 00:01:54.443891+00:00"
"2018-07-08 00:00:00+00:00",39,13,27412,False,"1d",0.33333,"2019-03-06 00:01:54.447113+00:00"
"2018-07-09 00:00:00+00:00",48,12,27413,False,"1d",0.25000,"2019-03-06 00:01:54.449852+00:00"
"2018-07-10 00:00:00+00:00",44,15,27414,False,"1d",0.34091,"2019-03-06 00:01:54.452359+00:00"
"2018-07-11 00:00:00+00:00",42,14,27415,False,"1d",0.33333,"2019-03-06 00:01:54.454945+00:00"
"2018-07-12 00:00:00+00:00",40,16,27416,False,"1d",0.40000,"2019-03-06 00:01:54.458094+00:00"
"2018-07-13 00:00:00+00:00",42,17,27417,False,"1d",0.40476,"2019-03-06 00:01:54.461054+00:00"
"2018-07-14 00:00:00+00:00",37,15,27418,False,"1d",0.40541,"2019-03-06 00:01:54.463573+00:00"
"2018-07-15 00:00:00+00:00",30,14,27419,False,"1d",0.46667,"2019-03-06 00:01:54.466331+00:00"
"2018-07-16 00:00:00+00:00",49,15,27420,False,"1d",0.30612,"2019-03-06 00:01:54.472356+00:00"
"2018-07-17 00:00:00+00:00",61,18,27421,False,"1d",0.29508,"2019-03-06 00:01:54.474677+00:00"
"2018-07-18 00:00:00+00:00",76,24,27422,False,"1d",0.31579,"2019-03-06 00:01:54.477480+00:00"
"2018-07-19 00:00:00+00:00",52,18,27423,False,"1d",0.34615,"2019-03-06 00:01:54.480317+00:00"
"2018-07-20 00:00:00+00:00",52,17,27424,False,"1d",0.32692,"2019-03-06 00:01:54.483768+00:00"
"2018-07-21 00:00:00+00:00",42,19,27425,False,"1d",0.45238,"2019-03-06 00:01:54.488461+00:00"
"2018-07-22 00:00:00+00:00",41,16,27426,False,"1d",0.39024,"2019-03-06 00:01:54.491693+00:00"
"2018-07-23 00:00:00+00:00",54,21,27427,False,"1d",0.38889,"2019-03-06 00:01:54.494393+00:00"
"2018-07-24 00:00:00+00:00",69,25,27428,False,"1d",0.36232,"2019-03-06 00:01:54.496674+00:00"
"2018-07-25 00:00:00+00:00",65,20,27429,False,"1d",0.30769,"2019-03-06 00:01:54.499689+00:00"
"2018-07-26 00:00:00+00:00",61,18,27430,False,"1d",0.29508,"2019-03-06 00:01:54.502583+00:00"
"2018-07-27 00:00:00+00:00",61,18,27431,False,"1d",0.29508,"2019-03-06 00:01:54.505942+00:00"
"2018-07-28 00:00:00+00:00",50,20,27432,False,"1d",0.40000,"2019-03-06 00:01:54.508351+00:00"
"2018-07-29 00:00:00+00:00",48,15,27433,False,"1d",0.31250,"2019-03-06 00:01:54.511131+00:00"
"2018-07-30 00:00:00+00:00",54,19,27434,False,"1d",0.35185,"2019-03-06 00:01:54.513654+00:00"
"2018-07-31 00:00:00+00:00",57,15,27435,False,"1d",0.26316,"2019-03-06 00:01:54.516115+00:00"
"2018-08-01 00:00:00+00:00",52,17,27436,False,"1d",0.32692,"2019-03-06 00:01:54.518984+00:00"
"2018-08-02 00:00:00+00:00",44,24,27437,False,"1d",0.54545,"2019-03-06 00:01:54.522188+00:00"
"2018-08-03 00:00:00+00:00",46,15,27438,False,"1d",0.32609,"2019-03-06 00:01:54.526008+00:00"
"2018-08-04 00:00:00+00:00",46,19,27439,False,"1d",0.41304,"2019-03-06 00:01:54.529731+00:00"
"2018-08-05 00:00:00+00:00",45,20,27440,False,"1d",0.44444,"2019-03-06 00:01:54.533155+00:00"
"2018-08-06 00:00:00+00:00",46,21,27441,False,"1d",0.45652,"2019-03-06 00:01:54.539330+00:00"
"2018-08-07 00:00:00+00:00",50,19,27442,False,"1d",0.38000,"2019-03-06 00:01:54.542922+00:00"
"2018-08-08 00:00:00+00:00",61,22,27443,False,"1d",0.36066,"2019-03-06 00:01:54.545221+00:00"
"2018-08-09 00:00:00+00:00",55,18,27444,False,"1d",0.32727,"2019-03-06 00:01:54.547760+00:00"
"2018-08-10 00:00:00+00:00",47,17,27445,False,"1d",0.36170,"2019-03-06 00:01:54.550982+00:00"
"2018-08-11 00:00:00+00:00",55,17,27446,False,"1d",0.30909,"2019-03-06 00:01:54.553766+00:00"
"2018-08-12 00:00:00+00:00",46,15,27447,False,"1d",0.32609,"2019-03-06 00:01:54.556939+00:00"
"2018-08-13 00:00:00+00:00",54,17,27448,False,"1d",0.31481,"2019-03-06 00:01:54.559736+00:00"
"2018-08-14 00:00:00+00:00",60,21,27449,False,"1d",0.35000,"2019-03-06 00:01:54.562471+00:00"
"2018-08-15 00:00:00+00:00",62,20,27450,False,"1d",0.32258,"2019-03-06 00:01:54.565496+00:00"
"2018-08-16 00:00:00+00:00",50,18,27451,False,"1d",0.36000,"2019-03-06 00:01:54.569424+00:00"
"2018-08-17 00:00:00+00:00",49,15,27452,False,"1d",0.30612,"2019-03-06 00:01:54.573408+00:00"
"2018-08-18 00:00:00+00:00",50,15,27453,False,"1d",0.30000,"2019-03-06 00:01:54.577281+00:00"
"2018-08-19 00:00:00+00:00",42,14,27454,False,"1d",0.33333,"2019-03-06 00:01:54.582027+00:00"
"2018-08-20 00:00:00+00:00",48,16,27455,False,"1d",0.33333,"2019-03-06 00:01:54.584734+00:00"
"2018-08-21 00:00:00+00:00",46,15,27456,False,"1d",0.32609,"2019-03-06 00:01:54.587428+00:00"
"2018-08-22 00:00:00+00:00",49,17,27457,False,"1d",0.34694,"2019-03-06 00:01:54.589907+00:00"
"2018-08-23 00:00:00+00:00",47,15,27458,False,"1d",0.31915,"2019-03-06 00:01:54.592663+00:00"
"2018-08-24 00:00:00+00:00",40,12,27459,False,"1d",0.30000,"2019-03-06 00:01:54.595862+00:00"
"2018-08-25 00:00:00+00:00",49,15,27460,False,"1d",0.30612,"2019-03-06 00:01:54.598792+00:00"
"2018-08-26 00:00:00+00:00",33,13,27461,False,"1d",0.39394,"2019-03-06 00:01:54.601336+00:00"
"2018-08-27 00:00:00+00:00",39,14,27462,False,"1d",0.35897,"2019-03-06 00:01:54.604799+00:00"
"2018-08-28 00:00:00+00:00",58,17,27463,False,"1d",0.29310,"2019-03-06 00:01:54.607372+00:00"
"2018-08-29 00:00:00+00:00",53,17,27464,False,"1d",0.32075,"2019-03-06 00:01:54.609956+00:00"
"2018-08-30 00:00:00+00:00",49,16,27465,False,"1d",0.32653,"2019-03-06 00:01:54.612490+00:00"
"2018-08-31 00:00:00+00:00",46,15,27466,False,"1d",0.32609,"2019-03-06 00:01:54.614867+00:00"
"2018-09-01 00:00:00+00:00",39,16,27467,False,"1d",0.41026,"2019-03-06 00:01:54.617593+00:00"
"2018-09-02 00:00:00+00:00",50,18,27468,False,"1d",0.36000,"2019-03-06 00:01:54.620294+00:00"
"2018-09-03 00:00:00+00:00",51,16,27469,False,"1d",0.31373,"2019-03-06 00:01:54.622534+00:00"
"2018-09-04 00:00:00+00:00",51,15,27470,False,"1d",0.29412,"2019-03-06 00:01:54.624913+00:00"
"2018-09-05 00:00:00+00:00",54,15,27471,False,"1d",0.27778,"2019-03-06 00:01:54.627214+00:00"
"2017-09-11 00:00:00+00:00",9,5,27472,False,"1d",0.55556,"2019-03-06 00:01:56.186802+00:00"
"2017-09-12 00:00:00+00:00",9,5,27473,False,"1d",0.55556,"2019-03-06 00:01:56.191208+00:00"
"2017-09-13 00:00:00+00:00",12,6,27474,False,"1d",0.50000,"2019-03-06 00:01:56.196028+00:00"
"2017-09-14 00:00:00+00:00",17,7,27475,False,"1d",0.41176,"2019-03-06 00:01:56.200299+00:00"
"2017-09-15 00:00:00+00:00",21,6,27476,False,"1d",0.28571,"2019-03-06 00:01:56.204200+00:00"
"2017-09-16 00:00:00+00:00",15,5,27477,False,"1d",0.33333,"2019-03-06 00:01:56.207631+00:00"
"2017-09-17 00:00:00+00:00",10,5,27478,False,"1d",0.50000,"2019-03-06 00:01:56.210892+00:00"
"2017-09-18 00:00:00+00:00",14,5,27479,False,"1d",0.35714,"2019-03-06 00:01:56.213967+00:00"
"2017-09-19 00:00:00+00:00",11,5,27480,False,"1d",0.45455,"2019-03-06 00:01:56.217805+00:00"
"2017-09-20 00:00:00+00:00",9,5,27481,False,"1d",0.55556,"2019-03-06 00:01:56.221883+00:00"
"2017-09-21 00:00:00+00:00",10,4,27482,False,"1d",0.40000,"2019-03-06 00:01:56.225174+00:00"
"2017-09-22 00:00:00+00:00",10,4,27483,False,"1d",0.40000,"2019-03-06 00:01:56.228497+00:00"
"2017-09-23 00:00:00+00:00",8,4,27484,False,"1d",0.50000,"2019-03-06 00:01:56.231768+00:00"
"2017-09-24 00:00:00+00:00",7,4,27485,False,"1d",0.57143,"2019-03-06 00:01:56.235301+00:00"
"2017-09-25 00:00:00+00:00",9,3,27486,False,"1d",0.33333,"2019-03-06 00:01:56.238660+00:00"
"2017-09-26 00:00:00+00:00",8,3,27487,False,"1d",0.37500,"2019-03-06 00:01:56.241982+00:00"
"2017-09-27 00:00:00+00:00",10,4,27488,False,"1d",0.40000,"2019-03-06 00:01:56.245275+00:00"
"2017-09-28 00:00:00+00:00",8,3,27489,False,"1d",0.37500,"2019-03-06 00:01:56.248902+00:00"
"2017-09-29 00:00:00+00:00",9,4,27490,False,"1d",0.44444,"2019-03-06 00:01:56.252183+00:00"
"2017-09-30 00:00:00+00:00",9,4,27491,False,"1d",0.44444,"2019-03-06 00:01:56.255711+00:00"
"2017-10-01 00:00:00+00:00",9,4,27492,False,"1d",0.44444,"2019-03-06 00:01:56.258821+00:00"
"2017-10-02 00:00:00+00:00",9,4,27493,False,"1d",0.44444,"2019-03-06 00:01:56.263315+00:00"
"2017-10-03 00:00:00+00:00",9,4,27494,False,"1d",0.44444,"2019-03-06 00:01:56.266926+00:00"
"2017-10-04 00:00:00+00:00",7,4,27495,False,"1d",0.57143,"2019-03-06 00:01:56.269821+00:00"
"2017-10-05 00:00:00+00:00",8,4,27496,False,"1d",0.50000,"2019-03-06 00:01:56.272978+00:00"
"2017-10-06 00:00:00+00:00",8,3,27497,False,"1d",0.37500,"2019-03-06 00:01:56.276161+00:00"
"2017-10-07 00:00:00+00:00",8,4,27498,False,"1d",0.50000,"2019-03-06 00:01:56.279432+00:00"
"2017-10-08 00:00:00+00:00",9,4,27499,False,"1d",0.44444,"2019-03-06 00:01:56.282273+00:00"
"2017-10-09 00:00:00+00:00",10,5,27500,False,"1d",0.50000,"2019-03-06 00:01:56.285481+00:00"
"2017-10-10 00:00:00+00:00",10,5,27501,False,"1d",0.50000,"2019-03-06 00:01:56.289140+00:00"
"2017-10-11 00:00:00+00:00",10,5,27502,False,"1d",0.50000,"2019-03-06 00:01:56.292692+00:00"
"2017-10-12 00:00:00+00:00",16,7,27503,False,"1d",0.43750,"2019-03-06 00:01:56.296053+00:00"
"2017-10-13 00:00:00+00:00",18,11,27504,False,"1d",0.61111,"2019-03-06 00:01:56.299162+00:00"
"2017-10-14 00:00:00+00:00",15,8,27505,False,"1d",0.53333,"2019-03-06 00:01:56.303115+00:00"
"2017-10-15 00:00:00+00:00",13,7,27506,False,"1d",0.53846,"2019-03-06 00:01:56.306701+00:00"
"2017-10-16 00:00:00+00:00",12,6,27507,False,"1d",0.50000,"2019-03-06 00:01:56.310384+00:00"
"2017-10-17 00:00:00+00:00",11,5,27508,False,"1d",0.45455,"2019-03-06 00:01:56.315632+00:00"
"2017-10-18 00:00:00+00:00",11,7,27509,False,"1d",0.63636,"2019-03-06 00:01:56.321817+00:00"
"2017-10-19 00:00:00+00:00",13,6,27510,False,"1d",0.46154,"2019-03-06 00:01:56.325217+00:00"
"2017-10-20 00:00:00+00:00",15,8,27511,False,"1d",0.53333,"2019-03-06 00:01:56.328610+00:00"
"2017-10-21 00:00:00+00:00",15,9,27512,False,"1d",0.60000,"2019-03-06 00:01:56.331819+00:00"
"2017-10-22 00:00:00+00:00",13,8,27513,False,"1d",0.61538,"2019-03-06 00:01:56.335093+00:00"
"2017-10-23 00:00:00+00:00",13,7,27514,False,"1d",0.53846,"2019-03-06 00:01:56.338506+00:00"
"2017-10-24 00:00:00+00:00",13,7,27515,False,"1d",0.53846,"2019-03-06 00:01:56.342005+00:00"
"2017-10-25 00:00:00+00:00",12,6,27516,False,"1d",0.50000,"2019-03-06 00:01:56.345172+00:00"
"2017-10-26 00:00:00+00:00",12,6,27517,False,"1d",0.50000,"2019-03-06 00:01:56.348831+00:00"
"2017-10-27 00:00:00+00:00",11,7,27518,False,"1d",0.63636,"2019-03-06 00:01:56.351840+00:00"
"2017-10-28 00:00:00+00:00",10,6,27519,False,"1d",0.60000,"2019-03-06 00:01:56.355046+00:00"
"2017-10-29 00:00:00+00:00",12,6,27520,False,"1d",0.50000,"2019-03-06 00:01:56.358355+00:00"
"2017-10-30 00:00:00+00:00",13,6,27521,False,"1d",0.46154,"2019-03-06 00:01:56.361476+00:00"
"2017-10-31 00:00:00+00:00",15,9,27522,False,"1d",0.60000,"2019-03-06 00:01:56.364784+00:00"
"2017-11-01 00:00:00+00:00",16,11,27523,False,"1d",0.68750,"2019-03-06 00:01:56.367943+00:00"
"2017-11-02 00:00:00+00:00",26,16,27524,False,"1d",0.61538,"2019-03-06 00:01:56.370916+00:00"
"2017-11-03 00:00:00+00:00",22,13,27525,False,"1d",0.59091,"2019-03-06 00:01:56.376187+00:00"
"2017-11-04 00:00:00+00:00",18,11,27526,False,"1d",0.61111,"2019-03-06 00:01:56.380227+00:00"
"2017-11-05 00:00:00+00:00",17,10,27527,False,"1d",0.58824,"2019-03-06 00:01:56.384735+00:00"
"2017-11-06 00:00:00+00:00",18,9,27528,False,"1d",0.50000,"2019-03-06 00:01:56.389090+00:00"
"2017-11-07 00:00:00+00:00",17,9,27529,False,"1d",0.52941,"2019-03-06 00:01:56.392656+00:00"
"2017-11-08 00:00:00+00:00",21,10,27530,False,"1d",0.47619,"2019-03-06 00:01:56.395992+00:00"
"2017-11-09 00:00:00+00:00",18,9,27531,False,"1d",0.50000,"2019-03-06 00:01:56.399717+00:00"
"2017-11-10 00:00:00+00:00",19,12,27532,False,"1d",0.63158,"2019-03-06 00:01:56.402936+00:00"
"2017-11-11 00:00:00+00:00",19,12,27533,False,"1d",0.63158,"2019-03-06 00:01:56.405462+00:00"
"2017-11-12 00:00:00+00:00",22,14,27534,False,"1d",0.63636,"2019-03-06 00:01:56.408526+00:00"
"2017-11-13 00:00:00+00:00",22,11,27535,False,"1d",0.50000,"2019-03-06 00:01:56.411718+00:00"
"2017-11-14 00:00:00+00:00",19,8,27536,False,"1d",0.42105,"2019-03-06 00:01:56.415000+00:00"
"2017-11-15 00:00:00+00:00",20,10,27537,False,"1d",0.50000,"2019-03-06 00:01:56.418083+00:00"
"2017-11-16 00:00:00+00:00",19,10,27538,False,"1d",0.52632,"2019-03-06 00:01:56.421780+00:00"
"2017-11-17 00:00:00+00:00",21,11,27539,False,"1d",0.52381,"2019-03-06 00:01:56.425737+00:00"
